customer_id,age,tenure_months,region,subscription_tier,num_purchases_quarter,avg_monthly_spend_gbp,returns_per_purchase,last_login_days_ago,avg_review_polarity,support_tickets_quarter,churned
105836,73,59,Scotland,basic,5,87.16,0.175,29.0,-0.042,0,0
105837,20,67,Wales,free,8,62.08,0.027,53.0,-0.14,1,0
105838,35,22,Scotland,free,5,42.0,0.063,14.0,0.015,0,0
105839,62,31,North,free,3,148.71,0.177,30.0,-0.052,1,0
105840,67,41,London,basic,2,103.04,0.068,4.0,0.526,2,0
105841,80,47,London,premium,11,91.57,0.104,50.0,0.06,0,0
105842,52,49,Wales,basic,2,56.85,0.065,48.0,-0.355,0,0
105843,18,28,London,premium,8,37.43,0.068,42.0,0.18,2,0
105844,73,62,London,free,4,14.09,0.134,7.0,0.57,0,0
105845,28,59,North,free,6,78.78,0.041,2.0,,3,0
105846,25,68,North,free,8,43.24,0.093,65.0,0.085,0,0
105847,60,42,North,free,3,63.75,0.01,,,0,0
105848,56,5,Wales,premium,4,307.05,0.018,20.0,0.086,0,0
105849,21,61,North,premium,6,131.03,0.207,7.0,,1,0
105850,28,5,London,basic,5,74.69,0.142,21.0,-0.482,1,1
105851,55,14,North,basic,6,50.88,0.151,3.0,-0.215,2,0
105852,34,20,London,basic,6,94.31,0.101,13.0,0.575,2,1
105853,61,13,London,basic,9,102.9,0.223,23.0,0.477,1,0
105854,43,52,London,free,8,41.63,0.119,,0.59,1,0
105855,55,32,South,free,4,45.46,0.154,27.0,,2,0
105856,47,16,South,free,4,64.35,0.16,4.0,-0.579,2,1
105857,41,0,North,basic,5,32.15,0.454,4.0,0.251,0,1
105858,39,15,South,basic,9,33.76,0.018,9.0,0.976,1,0
105859,61,50,North,free,1,24.8,0.023,9.0,-0.278,0,0
105860,50,57,London,free,4,184.83,0.09,19.0,,3,0
105861,55,21,North,basic,9,21.24,0.122,26.0,-0.213,0,0
105862,54,5,Ireland,basic,3,21.79,0.295,37.0,0.363,1,0
105863,31,40,London,basic,6,11.05,0.026,3.0,,1,0
105864,75,57,Ireland,free,5,84.18,0.149,88.0,0.331,1,0
105865,53,5,London,free,5,28.14,0.082,120.0,-0.003,0,0
105866,63,58,London,free,8,92.78,0.17,116.0,0.118,2,1
105867,73,12,London,free,9,52.76,0.064,17.0,0.31,0,0
105868,76,18,North,premium,8,133.06,0.081,40.0,0.016,2,0
105869,60,45,North,premium,7,30.11,0.011,44.0,0.102,2,0
105870,67,3,London,basic,8,56.89,0.256,13.0,,2,0
105871,47,22,South,free,6,118.85,0.188,62.0,0.508,2,1
105872,64,10,North,basic,5,127.8,0.023,8.0,,0,1
105873,38,15,London,premium,9,116.8,0.31,10.0,-0.421,2,1
105874,62,56,South,free,5,80.48,0.084,71.0,0.246,0,0
105875,23,16,South,free,2,53.63,0.07,15.0,0.352,2,0
105876,75,3,South,free,6,82.18,0.04,7.0,,0,0
105877,33,15,Scotland,free,7,21.83,0.139,9.0,,2,0
105878,59,6,Wales,basic,6,41.92,0.096,2.0,,2,0
105879,18,45,London,premium,7,146.54,0.026,37.0,,0,0
105880,27,71,London,basic,6,104.15,0.025,6.0,0.215,0,0
105881,80,12,South,premium,8,23.25,0.1,16.0,0.595,2,0
105882,70,53,London,free,8,69.86,0.124,42.0,0.859,1,0
105883,32,26,London,free,7,29.04,0.019,45.0,0.341,0,0
105884,26,5,London,basic,10,44.73,0.127,59.0,0.604,2,0
105885,69,50,London,basic,8,154.03,0.072,8.0,-0.757,0,0
105886,80,15,London,basic,5,15.28,0.268,19.0,,2,1
105887,28,37,Scotland,basic,7,22.33,0.185,40.0,-0.067,2,0
105888,59,37,London,free,10,60.69,0.01,21.0,0.284,4,0
105889,35,43,London,free,5,75.85,0.177,22.0,,1,0
105890,64,9,Wales,free,5,44.22,0.015,2.0,-0.008,2,0
105891,44,18,North,free,6,122.86,0.009,36.0,,2,0
105892,25,53,South,basic,10,46.52,0.054,19.0,0.505,3,0
105893,38,68,London,premium,3,66.02,0.131,88.0,0.2,0,0
105894,51,0,South,basic,7,56.85,0.088,22.0,0.38,0,0
105895,68,30,South,free,6,45.67,0.296,10.0,0.075,1,0
105896,19,64,London,basic,9,92.09,0.322,3.0,-0.059,1,0
105897,78,20,South,basic,2,31.02,0.336,36.0,,2,0
105898,58,32,London,free,4,134.98,0.071,6.0,0.211,0,0
105899,73,66,South,premium,5,107.3,0.019,90.0,,1,0
105900,76,70,North,free,3,108.47,0.164,10.0,0.08,1,0
105901,27,47,North,premium,3,269.7,0.135,61.0,,2,0
105902,23,50,North,free,6,73.34,0.262,3.0,-0.315,0,0
105903,66,44,London,premium,6,59.56,0.025,135.0,,1,0
105904,29,20,Wales,basic,10,75.77,0.077,9.0,,1,0
105905,27,64,Scotland,free,4,40.95,0.077,,0.264,0,0
105906,47,2,Ireland,basic,1,51.42,0.323,21.0,-0.047,1,0
105907,75,4,Wales,free,10,30.5,0.127,21.0,-0.306,1,1
105908,68,43,Wales,free,7,141.39,0.087,13.0,-0.284,3,0
105909,50,61,Ireland,premium,6,27.01,0.454,3.0,,0,0
105910,30,59,South,premium,7,30.81,0.026,,0.141,0,0
105911,39,49,Scotland,basic,4,47.06,0.125,12.0,0.278,2,0
105912,61,27,North,free,10,25.23,0.115,53.0,,2,0
105913,27,26,South,free,6,34.62,0.077,,,0,1
105914,51,31,London,basic,3,42.59,0.106,27.0,0.407,0,0
105915,18,18,London,premium,4,95.29,0.007,6.0,,0,0
105916,38,30,Scotland,basic,3,19.83,0.269,30.0,,2,0
105917,33,7,North,basic,4,37.9,0.018,25.0,,1,1
105918,60,23,London,basic,7,67.36,0.095,12.0,-0.122,2,0
105919,75,68,North,free,7,77.51,0.263,,,1,0
105920,27,51,London,free,6,335.6,0.004,23.0,-0.017,1,0
105921,68,10,London,basic,7,152.04,0.322,12.0,,0,0
105922,59,20,Scotland,free,7,173.56,0.267,9.0,0.558,2,0
105923,79,18,London,basic,4,18.64,0.177,17.0,,0,0
105924,75,20,London,basic,5,69.03,0.026,65.0,0.18,1,0
105925,24,50,London,free,5,84.8,0.125,61.0,,1,0
105926,64,65,North,basic,5,23.2,0.182,6.0,-0.1,1,0
105927,55,51,London,free,9,46.29,0.238,13.0,,1,0
105928,25,35,North,free,3,96.37,0.027,4.0,,2,0
105929,34,11,South,free,4,100.33,0.024,3.0,0.661,2,0
105930,76,10,South,basic,4,133.38,0.051,17.0,0.305,2,0
105931,52,59,North,free,3,59.9,0.029,13.0,,1,0
105932,39,49,London,free,4,37.41,0.06,75.0,,1,0
105933,38,37,South,premium,7,83.54,0.132,4.0,-1.0,1,0
105934,70,42,South,free,1,62.95,0.21,16.0,-0.222,1,0
105935,35,61,London,free,6,75.86,0.081,21.0,0.642,1,0
105936,28,59,London,premium,6,14.85,0.299,10.0,,1,0
105937,54,6,Scotland,premium,3,54.87,0.091,58.0,,0,0
105938,80,28,London,free,7,73.67,0.115,1.0,,1,0
105939,29,3,Scotland,basic,8,54.82,0.089,20.0,,1,1
105940,34,28,South,free,6,49.85,0.149,,,1,0
105941,47,46,Wales,free,8,49.81,0.302,30.0,,2,0
105942,30,15,North,basic,3,29.6,0.015,16.0,0.338,0,0
105943,59,10,North,free,9,99.9,0.076,114.0,0.948,0,0
105944,33,35,Ireland,basic,5,44.46,0.289,8.0,0.608,3,0
105945,26,38,London,premium,6,9.42,0.051,27.0,0.027,0,0
105946,34,52,North,premium,5,35.61,0.248,2.0,0.146,2,0
105947,76,1,London,free,8,31.98,0.204,23.0,-0.31,2,0
105948,76,18,South,free,5,43.49,0.059,11.0,,2,0
105949,49,56,South,basic,4,34.71,0.124,20.0,0.319,0,0
105950,43,49,London,free,2,50.57,0.184,128.0,0.137,1,1
105951,69,65,London,free,7,62.7,0.021,51.0,-0.26,0,0
105952,30,59,South,free,4,31.37,0.147,3.0,-0.076,3,1
105953,59,61,London,free,7,56.62,0.272,17.0,-0.099,0,1
105954,60,37,London,basic,9,86.94,0.255,59.0,0.36,2,1
105955,62,69,London,basic,5,42.54,0.145,6.0,0.346,2,0
105956,31,30,London,basic,5,86.63,0.128,73.0,0.179,2,0
105957,63,65,North,premium,4,137.88,0.028,,,1,0
105958,56,28,North,free,4,28.22,0.145,42.0,,0,1
105959,73,32,Ireland,basic,4,67.15,0.266,12.0,,0,1
105960,28,50,London,free,7,227.0,0.113,26.0,0.063,1,0
105961,56,29,Wales,premium,8,64.61,0.117,30.0,,0,0
105962,70,10,Wales,free,11,30.62,0.094,126.0,0.237,3,1
105963,35,65,South,free,12,76.87,0.194,22.0,,0,0
105964,64,33,London,free,9,48.54,0.035,12.0,-0.453,0,0
105965,24,67,North,free,6,22.5,0.014,22.0,0.215,2,0
105966,63,29,London,free,6,48.49,0.276,11.0,-0.503,1,0
105967,56,71,London,free,7,24.48,0.046,5.0,,1,0
105968,30,44,Wales,premium,7,17.29,0.15,3.0,,1,0
105969,22,56,London,free,6,100.21,0.102,1.0,0.528,2,0
105970,64,55,London,free,4,10.61,0.095,22.0,0.415,0,1
105971,33,14,London,free,12,145.15,0.406,14.0,0.442,2,0
105972,49,59,Scotland,free,7,81.29,0.073,49.0,-0.288,1,1
105973,21,68,London,free,3,155.44,0.183,50.0,,0,0
105974,78,48,Wales,free,2,175.18,0.071,8.0,0.885,1,0
105975,52,69,North,free,8,119.92,0.068,2.0,0.182,1,0
105976,76,61,London,free,7,40.46,0.173,10.0,,1,0
105977,28,48,South,free,3,35.37,0.087,5.0,,1,0
105978,30,34,South,basic,9,59.12,0.04,13.0,,0,0
105979,56,62,London,free,12,109.48,0.085,46.0,0.396,1,0
105980,56,13,South,premium,7,205.45,0.037,58.0,,2,0
105981,67,40,Scotland,free,3,27.03,0.101,3.0,-0.034,1,0
105982,76,59,North,free,8,96.36,0.158,16.0,0.376,2,0
105983,69,68,Scotland,free,7,56.15,0.117,25.0,0.223,1,0
105984,26,19,South,premium,5,56.24,0.135,116.0,-0.018,2,1
105985,37,6,Ireland,free,10,86.08,0.303,19.0,-0.236,0,1
105986,75,24,South,free,11,9.01,0.355,6.0,0.231,0,0
105987,52,63,London,basic,9,55.7,0.111,49.0,-0.518,2,0
105988,72,38,Ireland,free,7,22.97,0.05,13.0,,2,0
105989,53,4,South,premium,10,91.32,0.044,20.0,0.151,2,0
105990,21,8,London,basic,10,67.97,0.01,24.0,0.025,0,0
105991,47,24,North,premium,8,178.71,0.027,13.0,,1,1
105992,69,25,North,free,3,155.49,0.034,3.0,,5,0
105993,59,9,North,free,7,35.81,0.05,115.0,0.225,1,0
105994,26,36,London,free,4,66.25,0.106,28.0,-0.164,1,1
105995,31,34,Wales,free,8,168.85,0.017,30.0,,0,0
105996,71,14,London,basic,7,76.41,0.236,1.0,0.159,2,0
105997,79,16,London,free,8,90.67,0.5,32.0,,1,0
105998,65,48,London,basic,7,173.75,0.06,29.0,0.03,1,0
105999,24,69,London,free,5,155.54,0.269,14.0,,1,0
106000,57,72,London,basic,9,63.82,0.138,35.0,0.222,2,0
106001,70,40,South,free,6,118.33,0.185,50.0,-0.152,0,1
106002,58,2,London,basic,3,105.32,0.421,52.0,0.049,2,1
106003,55,65,London,free,4,183.46,0.074,8.0,0.497,0,0
106004,47,69,Scotland,free,5,60.53,0.183,17.0,,2,0
106005,33,20,South,premium,0,136.9,0.101,6.0,,3,0
106006,35,29,Scotland,free,1,42.71,0.083,48.0,,2,0
106007,64,1,Scotland,free,7,78.95,0.308,34.0,0.357,2,1
106008,22,58,Scotland,basic,2,106.86,0.27,33.0,-0.037,1,0
106009,23,56,London,free,5,92.82,0.007,3.0,0.054,0,0
106010,42,1,London,premium,12,71.36,0.25,,0.208,1,0
106011,66,51,North,free,8,56.32,0.095,6.0,0.572,0,0
106012,59,30,Scotland,basic,4,94.77,0.044,38.0,,0,0
106013,55,39,London,basic,5,82.53,0.15,70.0,0.46,0,0
106014,51,15,North,free,7,62.03,0.096,47.0,0.583,1,0
106015,24,59,London,free,7,92.17,0.287,6.0,0.834,2,0
106016,38,29,London,premium,8,20.11,0.043,14.0,,3,0
106017,23,61,London,free,7,77.12,0.111,118.0,0.287,1,0
106018,65,10,South,basic,7,17.33,0.219,35.0,-0.038,1,0
106019,65,42,Scotland,basic,5,30.79,0.078,2.0,0.268,1,0
106020,34,22,London,basic,7,71.92,0.121,7.0,0.326,2,0
106021,36,70,North,basic,9,54.98,0.082,7.0,0.1,1,0
106022,37,40,Scotland,free,9,17.42,0.019,60.0,,2,0
106023,74,52,South,basic,5,15.15,0.065,62.0,,0,0
106024,48,6,London,free,8,44.53,0.044,133.0,-0.731,2,0
106025,66,49,London,basic,6,15.8,0.166,31.0,0.111,4,0
106026,46,7,London,free,5,21.48,0.051,3.0,-0.231,1,0
106027,61,26,Scotland,premium,4,36.92,0.045,13.0,0.29,0,0
106028,51,16,North,basic,6,102.42,0.146,32.0,0.943,2,0
106029,35,0,London,free,3,24.41,0.09,38.0,0.478,0,0
106030,73,42,Scotland,free,3,12.18,0.114,22.0,-0.101,1,0
106031,62,17,London,premium,2,140.62,0.462,11.0,0.539,1,0
106032,66,37,London,free,4,99.57,0.029,234.0,0.258,1,1
106033,77,55,London,free,3,70.47,0.076,27.0,0.369,0,0
106034,33,13,London,basic,4,53.33,0.017,74.0,0.085,1,0
106035,23,51,North,free,6,236.26,0.062,4.0,0.504,1,0
106036,54,21,Wales,basic,6,68.42,0.157,3.0,,1,0
106037,38,24,London,basic,11,57.98,0.103,35.0,-0.491,1,0
106038,45,42,North,free,11,48.24,0.167,7.0,-0.063,2,0
106039,32,45,London,basic,8,74.09,0.036,12.0,,4,0
106040,43,47,London,basic,6,32.74,0.268,14.0,-0.048,2,0
106041,42,14,North,free,5,119.11,0.087,57.0,0.439,1,0
106042,40,42,South,basic,9,135.99,0.5,25.0,0.22,0,0
106043,64,19,London,free,8,133.22,0.094,18.0,-0.028,0,0
106044,55,20,South,basic,2,52.87,0.036,30.0,0.169,1,0
106045,47,69,South,basic,10,71.08,0.442,36.0,,2,0
106046,25,7,North,free,5,21.6,0.5,19.0,0.366,3,1
106047,53,30,South,free,2,22.71,0.088,16.0,0.233,1,0
106048,29,32,South,free,3,93.65,0.331,54.0,-0.134,3,1
106049,37,17,London,free,7,103.63,0.207,33.0,0.486,1,0
106050,44,57,London,basic,7,16.12,0.173,70.0,-0.018,1,1
106051,26,35,South,premium,10,22.22,0.194,34.0,0.205,1,0
106052,42,52,London,basic,7,28.45,0.006,57.0,0.025,0,0
106053,34,28,London,free,8,69.57,0.106,15.0,-0.461,0,0
106054,71,65,North,premium,5,40.39,0.249,89.0,0.033,1,0
106055,72,53,Wales,free,7,24.18,0.335,16.0,,1,0
106056,18,24,London,free,4,43.83,0.184,16.0,0.164,4,0
106057,55,70,South,free,4,43.34,0.18,4.0,,0,0
106058,58,63,London,free,6,103.11,0.082,25.0,0.294,1,0
106059,41,43,North,basic,10,45.32,0.072,3.0,-0.113,1,1
106060,47,1,South,premium,6,151.88,0.036,9.0,-0.215,0,0
106061,67,43,Wales,basic,7,13.05,0.268,86.0,0.273,1,0
106062,41,50,London,premium,4,75.19,0.049,4.0,-0.64,0,0
106063,22,26,Wales,free,8,237.39,0.057,65.0,0.21,0,0
106064,41,10,North,basic,5,49.66,0.101,3.0,,3,1
106065,33,41,London,free,5,44.91,0.005,42.0,-0.007,1,0
106066,42,58,London,free,8,34.33,0.084,27.0,0.536,0,0
106067,32,23,South,free,9,19.71,0.025,,0.265,2,0
106068,27,33,Scotland,basic,10,114.53,0.047,5.0,0.593,2,0
106069,80,0,South,free,6,31.42,0.384,25.0,0.34,2,1
106070,26,51,Wales,basic,3,102.96,0.124,,0.038,0,0
106071,62,63,London,premium,5,71.82,0.132,40.0,,0,0
106072,63,56,London,free,4,86.53,0.229,,-0.066,2,0
106073,56,31,London,free,2,28.18,0.204,99.0,-0.139,1,0
106074,75,3,Wales,basic,3,69.4,0.17,19.0,,2,0
106075,18,35,South,free,8,54.77,0.397,5.0,0.116,0,1
106076,37,68,North,premium,7,62.4,0.457,59.0,,0,0
106077,29,6,Scotland,premium,5,9.4,0.049,38.0,0.555,2,0
106078,54,15,London,basic,11,78.87,0.03,28.0,,5,0
106079,58,61,South,free,4,260.63,0.147,,,1,0
106080,74,41,London,basic,10,22.35,0.134,9.0,0.351,2,0
106081,41,12,North,free,8,105.89,0.141,3.0,-0.113,1,1
106082,32,1,London,basic,6,46.3,0.303,16.0,0.505,2,1
106083,76,29,South,free,8,26.42,0.117,45.0,,0,0
106084,60,43,South,free,5,33.38,0.027,45.0,,0,0
106085,66,61,London,free,5,151.59,0.142,79.0,0.383,2,0
106086,46,64,Scotland,basic,7,66.85,0.205,91.0,0.572,4,0
106087,46,33,London,free,6,50.0,0.045,20.0,-0.625,0,0
106088,42,30,South,free,6,18.15,0.068,14.0,-0.423,1,0
106089,65,67,North,premium,5,80.25,0.121,6.0,0.469,0,0
106090,31,56,Ireland,free,4,116.25,0.152,51.0,-0.329,0,0
106091,79,15,North,free,7,67.44,0.463,35.0,,1,1
106092,29,49,Wales,free,4,24.55,0.262,13.0,0.457,2,0
106093,47,52,London,basic,4,78.93,0.049,6.0,,3,0
106094,37,17,South,free,10,200.75,0.197,34.0,,0,0
106095,58,71,Scotland,free,8,48.83,0.034,10.0,,3,0
106096,60,21,South,free,6,112.74,0.061,33.0,-0.566,3,0
106097,75,40,Wales,free,9,46.74,0.108,9.0,0.287,0,0
106098,67,36,Wales,free,6,48.17,0.021,24.0,0.14,2,0
106099,33,50,Scotland,basic,6,63.04,0.112,45.0,0.469,1,0
106100,31,65,North,free,7,42.41,0.024,,0.345,1,0
106101,73,28,North,free,9,39.65,0.018,1.0,0.486,1,0
106102,48,28,London,free,8,55.32,0.062,15.0,-0.229,0,0
106103,24,54,London,basic,7,107.36,0.058,,0.429,0,0
106104,69,69,London,free,7,57.87,0.024,21.0,-0.059,1,0
106105,58,66,South,free,7,53.25,0.052,59.0,,0,0
106106,19,54,London,free,3,62.68,0.023,37.0,0.031,1,0
106107,67,51,Ireland,premium,5,165.71,0.047,30.0,0.155,2,0
106108,56,56,London,basic,3,27.42,0.315,13.0,0.218,3,0
106109,56,68,London,basic,9,87.37,0.046,21.0,-0.297,1,0
106110,72,0,Wales,free,2,98.45,0.17,71.0,,4,0
106111,49,42,North,free,5,48.68,0.103,83.0,0.432,1,0
106112,47,2,Scotland,free,8,129.09,0.203,63.0,,0,0
106113,56,42,South,free,7,105.38,0.081,35.0,0.725,0,0
106114,30,28,North,free,8,98.08,0.042,32.0,-0.035,0,0
106115,27,22,London,premium,4,22.42,0.317,5.0,0.637,1,0
106116,71,65,South,free,3,37.54,0.095,54.0,-0.026,2,1
106117,31,51,South,basic,8,34.22,0.104,22.0,0.257,1,0
106118,49,41,London,basic,5,90.63,0.129,6.0,,0,0
106119,35,64,Wales,free,6,102.66,0.098,27.0,0.141,2,0
106120,32,7,Wales,free,5,45.76,0.024,144.0,0.428,1,0
106121,55,47,Wales,free,6,45.85,0.107,95.0,,4,0
106122,68,11,Scotland,free,6,258.53,0.196,0.0,0.172,1,0
106123,45,17,North,basic,2,62.86,0.198,6.0,0.373,3,1
106124,26,13,Scotland,free,3,75.29,0.114,23.0,0.262,1,0
106125,33,39,London,basic,4,46.37,0.319,2.0,-0.325,1,0
106126,28,45,London,basic,8,138.83,0.159,45.0,-0.045,1,0
106127,73,55,Scotland,free,3,72.96,0.194,115.0,-0.001,0,0
106128,38,32,Scotland,basic,2,62.06,0.016,,0.276,0,0
106129,41,68,London,free,9,63.92,0.422,41.0,0.761,0,0
106130,22,27,London,free,10,40.94,0.069,29.0,,1,0
106131,46,11,London,premium,6,28.23,0.001,25.0,-0.184,2,0
106132,75,2,North,free,5,54.93,0.065,0.0,0.701,2,0
106133,43,9,Wales,basic,7,162.19,0.243,6.0,0.479,0,0
106134,59,32,London,free,8,44.67,0.022,50.0,0.216,2,0
106135,29,30,London,free,5,114.36,0.073,55.0,0.3,0,0
106136,27,62,London,free,3,41.55,0.148,7.0,0.372,0,0
106137,64,9,London,free,4,14.7,0.223,22.0,0.22,0,1
106138,22,19,London,basic,3,37.89,0.298,,0.185,0,0
106139,46,71,London,free,8,17.54,0.012,22.0,0.623,0,0
106140,37,2,South,basic,5,92.26,0.147,1.0,,2,0
106141,19,30,Ireland,premium,3,15.14,0.186,41.0,,0,0
106142,51,14,Wales,basic,5,57.89,0.181,,-0.294,1,0
106143,78,38,Wales,basic,8,32.3,0.444,55.0,0.664,2,0
106144,22,71,South,basic,4,35.33,0.31,13.0,0.104,0,0
106145,69,16,North,free,5,100.27,0.16,82.0,0.065,1,0
106146,51,27,South,basic,8,50.31,0.191,69.0,,2,0
106147,63,32,London,premium,9,53.51,0.227,6.0,0.465,1,0
106148,24,58,South,free,9,51.18,0.429,87.0,,2,0
106149,72,71,London,free,6,41.44,0.159,125.0,0.123,3,0
106150,18,7,South,basic,8,31.28,0.174,6.0,,1,0
106151,75,35,London,free,6,17.01,0.19,26.0,0.507,2,0
106152,59,54,London,free,11,71.42,0.078,28.0,0.072,2,0
106153,39,0,London,free,5,67.44,0.09,11.0,0.003,3,0
106154,18,58,North,free,6,121.71,0.006,6.0,0.578,0,0
106155,56,17,North,free,9,72.44,0.011,,0.351,0,0
106156,23,37,Wales,free,5,39.88,0.296,14.0,0.999,1,1
106157,56,71,South,premium,3,48.86,0.008,,,0,0
106158,66,46,Scotland,basic,6,81.59,0.175,10.0,0.907,1,0
106159,34,72,North,basic,7,118.11,0.164,0.0,,0,0
106160,33,44,London,premium,3,41.26,0.303,,,4,0
106161,31,15,South,free,4,118.64,0.303,40.0,0.192,0,0
106162,32,50,North,basic,8,51.87,0.159,67.0,0.364,1,0
106163,25,44,South,free,7,34.39,0.005,,0.512,4,0
106164,33,22,South,free,7,34.96,0.14,56.0,0.167,0,0
106165,59,5,London,free,4,44.77,0.073,4.0,-0.061,1,0
106166,37,47,South,free,9,54.2,0.105,56.0,,0,0
106167,67,42,Scotland,basic,4,122.23,0.046,19.0,0.266,0,0
106168,69,56,South,basic,8,204.94,0.102,21.0,0.059,2,0
106169,65,9,North,free,5,47.08,0.027,4.0,,2,0
106170,51,39,Scotland,free,4,20.78,0.315,68.0,0.399,1,0
106171,37,59,North,free,4,36.13,0.18,46.0,0.312,1,0
106172,76,65,London,free,3,44.29,0.173,36.0,,1,0
106173,30,68,London,basic,6,66.45,0.042,3.0,,1,0
106174,47,15,London,premium,5,15.56,0.112,15.0,-0.14,0,0
106175,46,12,London,basic,5,114.55,0.07,105.0,0.017,2,1
106176,64,42,North,free,10,29.14,0.176,71.0,,3,0
106177,52,33,London,basic,4,67.77,0.356,3.0,0.579,0,0
106178,68,17,Scotland,basic,11,50.17,0.173,12.0,0.211,1,1
106179,75,7,London,premium,2,34.25,0.027,9.0,-0.081,0,0
106180,42,10,South,basic,5,139.79,0.021,10.0,,1,0
106181,73,24,London,premium,6,39.91,0.078,8.0,0.684,2,0
106182,28,53,Ireland,free,6,28.02,0.089,16.0,0.253,0,0
106183,75,4,North,premium,6,79.38,0.104,11.0,-0.174,2,0
106184,29,7,North,free,7,101.22,0.045,20.0,-0.367,1,0
106185,71,19,North,free,0,47.6,0.028,12.0,0.755,1,0
106186,42,63,South,premium,3,62.17,0.121,4.0,,1,0
106187,78,72,South,free,3,107.2,0.137,5.0,-0.21,0,0
106188,26,32,London,free,3,47.19,0.192,39.0,,1,0
106189,47,3,Scotland,free,5,46.02,0.293,36.0,,0,0
106190,74,0,London,basic,4,94.84,0.042,37.0,0.694,0,0
106191,20,62,South,free,3,49.27,0.042,3.0,0.107,2,0
106192,34,32,London,premium,2,31.83,0.015,84.0,-0.184,0,1
106193,23,5,North,free,13,54.54,0.02,,0.673,0,0
106194,38,60,London,basic,7,27.88,0.172,90.0,,1,0
106195,42,38,Scotland,basic,4,52.16,0.032,9.0,0.193,0,0
106196,56,25,London,basic,5,107.65,0.146,30.0,,0,0
106197,34,33,North,basic,7,23.3,0.263,0.0,0.21,0,0
106198,27,16,Wales,free,4,53.0,0.12,1.0,0.419,1,0
106199,28,68,South,free,6,82.99,0.066,131.0,0.079,1,0
106200,77,57,London,free,5,52.44,0.172,24.0,-0.092,0,0
106201,78,14,Scotland,basic,3,144.97,0.205,3.0,-0.248,0,0
106202,31,53,South,free,2,56.9,0.092,1.0,,1,0
106203,30,13,London,free,7,71.86,0.058,54.0,-0.318,0,0
106204,21,33,London,free,10,144.16,0.083,6.0,0.315,4,0
106205,78,54,London,premium,5,78.51,0.174,77.0,-0.32,2,0
106206,62,2,North,free,1,54.06,0.223,36.0,-0.052,3,1
106207,65,52,London,free,7,40.45,0.35,21.0,-0.169,1,0
106208,36,16,London,basic,6,49.16,0.066,,-0.226,0,0
106209,58,51,North,free,9,69.56,0.03,6.0,-0.283,3,0
106210,21,36,London,basic,6,31.87,0.098,16.0,0.611,2,1
106211,60,1,South,free,5,137.49,0.123,12.0,0.106,1,0
106212,54,55,South,basic,8,274.08,0.024,,-0.297,0,0
106213,38,18,North,free,7,55.09,0.067,29.0,0.39,0,0
106214,62,69,London,free,8,16.51,0.197,20.0,-0.113,1,0
106215,58,61,London,premium,13,94.23,0.373,104.0,0.638,2,1
106216,45,14,London,premium,7,58.98,0.098,7.0,-0.027,2,0
106217,29,43,London,basic,7,87.32,0.126,,,2,0
106218,19,26,London,free,11,53.49,0.221,18.0,-0.336,3,1
106219,77,43,North,free,5,106.43,0.03,40.0,0.637,0,0
106220,35,40,Ireland,free,3,33.12,0.293,3.0,-0.175,1,0
106221,37,21,Scotland,basic,13,73.37,0.017,7.0,-0.031,1,0
106222,60,47,Wales,free,8,68.49,0.027,14.0,-0.223,1,0
106223,34,18,London,basic,9,72.63,0.198,9.0,-0.244,0,0
106224,41,66,North,premium,4,94.84,0.024,67.0,0.307,0,0
106225,62,69,Scotland,basic,7,104.38,0.031,34.0,0.85,2,0
106226,55,12,London,basic,4,24.77,0.259,2.0,0.397,2,0
106227,59,53,London,free,7,95.72,0.266,4.0,-0.47,2,0
106228,18,67,North,premium,8,62.32,0.027,1.0,0.475,1,0
106229,46,9,Ireland,free,6,47.81,0.207,8.0,0.118,3,0
106230,47,53,Scotland,free,5,66.76,0.048,42.0,,2,0
106231,57,68,London,premium,4,64.72,0.396,45.0,,2,0
106232,27,16,London,free,0,58.59,0.008,0.0,-0.108,4,1
106233,28,42,London,free,6,15.95,0.013,153.0,,0,0
106234,66,58,South,free,4,60.3,0.153,45.0,,3,0
106235,60,24,London,free,5,47.56,0.066,3.0,,1,0
106236,69,17,North,basic,6,69.63,0.416,5.0,0.183,0,0
106237,35,28,Wales,free,11,52.65,0.059,17.0,-0.745,2,0
106238,80,24,South,free,3,242.19,0.015,17.0,-0.046,1,0
106239,35,52,South,basic,8,47.55,0.117,20.0,0.556,1,0
106240,59,27,London,premium,9,18.78,0.323,12.0,0.666,2,0
106241,28,27,London,premium,2,51.01,0.098,81.0,,1,0
106242,75,68,North,basic,8,40.0,0.227,23.0,0.175,1,0
106243,38,42,Ireland,free,3,63.17,0.005,44.0,,2,0
106244,68,67,London,free,2,39.87,0.137,51.0,0.507,1,0
106245,38,51,North,basic,5,85.12,0.044,56.0,,2,0
106246,67,64,London,free,6,54.1,0.08,38.0,0.57,0,0
106247,46,14,London,free,2,69.97,0.155,9.0,,1,0
106248,21,68,London,basic,7,153.11,0.069,2.0,0.247,0,0
106249,29,68,South,free,3,57.24,0.243,12.0,0.263,2,0
106250,61,2,London,free,9,21.47,0.499,16.0,0.158,3,0
106251,30,26,North,free,6,39.02,0.435,,0.545,1,0
106252,35,30,North,basic,9,20.82,0.115,43.0,-0.156,1,0
106253,52,30,London,free,12,36.14,0.104,20.0,-0.21,0,0
